file,energy_0,homogenity_0,entropy_0,contras_0,energy_45,homogenity_45,entropy_45,contras_45,energy_90,homogenity_90,entropy_90,contras_90,energy_135,homogenity_135,entropy_135,contras_135
dataset/jati (1).jpg,0.0010462554841342826,94.92575757575771,7.341239636756884,93.92575757575739,0.0009979117027562791,101.6308539944905,7.379550915751548,100.63085399449024,0.00133945005611673,52.61808080808105,7.075800563008121,51.618080808080606,0.0009877007336139656,105.38349293205647,7.330295871261342,104.39033287733659
dataset/jati (10).jpg,0.0006100346903377318,67.16848484848488,7.693663121408143,66.16848484848447,0.000519172466685541,125.91939598000215,7.890616598991056,124.91939598000174,0.0005503264972962033,109.00686868686859,7.8224552049228295,108.00686868686769,0.0005333806783194647,106.10518315853425,7.790248197681034,105.11202310381466
dataset/jati (100).jpg,0.00033083868992958863,201.88969696969886,8.281694160969606,200.88969696969366,0.00031834922987030367,214.70900928476763,8.308349873056775,213.70900928476655,0.00036326395265788103,173.06464646464693,8.195870582844119,172.06464646464363,0.00032760947822737233,205.11739372751663,8.228855711089507,204.12423367279658
dataset/jati (11).jpg,0.001272533414957654,37.44343434343446,7.031124266716208,36.4434343434343,0.0010360703038939242,75.54892357922678,7.274640649594201,74.54892357922631,0.001065513723089484,72.74161616161614,7.256681230880767,71.7416161616162,0.0009689354516374464,88.3918528651769,7.2887256568371335,87.39869281045713
dataset/jati (12).jpg,0.0007288695031119448,85.28252525252553,7.514359187347042,84.28252525252492,0.0006413622309341017,116.36883991429467,7.639168088755897,115.36883991429391,0.0006561065197429035,102.44757575757599,7.61688713092361,101.4475757575753,0.0006215235951382735,114.96002431980473,7.602211182046964,113.96686426508546
dataset/jati (13).jpg,0.000394674012855826,60.839696969697286,8.065065908865549,59.8396969696966,0.00037995160941798174,65.84726048362447,8.106641113166122,64.84726048362441,0.00048717477808386686,33.49525252525294,7.845874848169482,32.49525252525233,0.0003766199793895532,62.86456908344769,8.04171182813257,61.87140902872691
dataset/jati (14).jpg,0.0003223803693500599,159.81929292929416,8.278269686811102,158.81929292929132,0.0003190363033050606,167.0868278747067,8.288444258260213,166.08682787470607,0.00037189572492602206,129.20686868686957,8.150618914987918,128.2068686868676,0.0003094602930599449,186.15888939555188,8.256526223719899,185.16572934083138
dataset/jati (15).jpg,0.000298755229058255,211.01585858585844,8.387709207691392,210.01585858585534,0.0002817209286555261,235.8136924803607,8.43472734664053,234.81369248036071,0.0003629476584021975,97.43252525252588,8.175112462415969,96.43252525252409,0.00028278843536693084,223.990981405482,8.366315132004802,222.9978213507604
dataset/jati (16).jpg,0.0002689011325374936,173.627373737374,8.468256761400847,172.62737373737087,0.00025969293792922464,174.29660238751177,8.49376158869432,173.29660238751114,0.00037000306091214494,62.89202020202045,8.149495687387962,61.89202020201961,0.0002600647313920921,182.04083700663725,8.436919810995608,181.047676951917
dataset/jati (17).jpg,0.0002754922967044061,186.07393939394055,8.464601954722195,185.07393939393577,0.00027265884645927377,186.1868176716662,8.473109502486226,185.18681767166493,0.0003544893378226588,91.88181818181799,8.219730271812994,90.8818181818173,0.00025819590440455555,196.3922581952678,8.447819525688965,195.39909814054784
dataset/jati (18).jpg,0.00034617385981021247,146.43212121212125,8.26648114551321,145.4321212121186,0.0003395287890067168,149.7636975818797,8.274769259800975,148.76369758187894,0.0003849658198142927,107.4613131313134,8.146390865795732,106.46131313131217,0.0003171512348932691,159.6890104879161,8.273197814855953,158.69585043319566
dataset/jati (19).jpg,0.0002862105907560426,118.89545454545481,8.410391366498889,117.89545454545193,0.0002632636377492245,160.61228446076953,8.489355620791654,159.61228446076905,0.0003009233751657946,109.3248484848487,8.351572342945328,108.32484848484656,0.00026107102284691916,147.90515275877686,8.431626485111073,146.9119927040577
dataset/jati (2).jpg,0.0008968217528823785,29.428888888889176,7.293023861556957,28.42888888888877,0.0008200481698856934,38.04611774308757,7.395945716623776,37.046117743087414,0.0008784103662891725,31.410606060606263,7.314162401584202,30.41060606060603,0.0008007256203388487,37.143942848457236,7.347737930516419,36.150782793737406
dataset/jati (20).jpg,0.0005610549943883395,74.16313131313159,7.767607506643918,73.1631313131311,0.00047055161097326595,115.66799306193285,7.938840311590266,114.66799306193265,0.0004946076930925504,104.67333333333352,7.893917897041184,103.6733333333327,0.0004762941748182703,111.29705629021583,7.871963492366355,110.3038962354964
dataset/jati (21).jpg,0.0006052596673808866,86.28545454545483,7.677130326792613,85.28545454545409,0.0005441777756291083,129.78798081828424,7.803483381845701,128.78798081828415,0.000541046831955931,126.63969696969757,7.806223286236669,125.63969696969602,0.0005241546286035144,129.8680650554796,7.7761785028136625,128.87490500075972
dataset/jati (22).jpg,0.0007320834608713492,60.15343434343459,7.524289769047092,59.153434343434284,0.0005894621611014133,111.51831445770915,7.736241824469301,110.51831445770853,0.0006063105805530158,111.27848484848519,7.721952518033,110.27848484848445,0.0005571055396090545,127.73987941429792,7.73802306087705,126.74671935957772
dataset/jati (23).jpg,0.0009112335475971948,43.30181818181846,7.320486137222555,42.301818181818234,0.0008298910173486968,56.934394449546325,7.425507195133576,55.93439444954608,0.0008556065707580945,49.683939393939575,7.389224491017219,48.68393939393949,0.0007552936148093886,64.75898059482184,7.451943872038647,63.76582054010191
dataset/jati (24).jpg,0.0005358330782573232,54.69929292929324,7.7551543478053055,53.69929292929276,0.0004417465777314599,85.39812264054741,7.951116596951953,84.39812264054667,0.00045591266197326656,81.47969696969729,7.925409561972393,80.47969696969648,0.0004284183186128132,91.35856513147887,7.921642231493649,90.36540507675898
dataset/jati (25).jpg,0.0004145903479236734,81.72575757575746,8.027831788226464,80.72575757575639,0.00040189631851582217,92.39904091419325,8.065210641038087,91.39904091419235,0.0004802622181410011,55.87020202020195,7.890033173219591,54.870202020201425,0.0003790073545247302,94.5248011349233,8.056510901077631,93.53164108020428
dataset/jati (26).jpg,0.0008182889501071428,109.40222222222238,7.434247858863431,108.40222222222185,0.0007614439289623927,135.18518518518516,7.508704673781377,134.1851851851849,0.0008136210590756152,114.13313131313191,7.447659815636914,113.1331313131313,0.0008353091878884357,99.5279931093883,7.355534863704024,98.53483305466845
dataset/jati (27).jpg,0.0007382665034180376,81.29373737373741,7.56874405091176,80.29373737373646,0.0006983268647971957,93.61820222426324,7.615995283842345,92.61820222426246,0.0008571931435567958,52.12484848484887,7.407817053959383,51.12484848484819,0.0007168902470435194,82.30531489081415,7.534186140839384,81.31215483609411
